,Region,Area,Population,Density per square kilometer,Senior citizen %,No of cases,Educational institutes,Hospitals,Supermarts/malls,Number of Households,Number of Notified Households,No. of household with water connection inside the house,Total number of water connections,No of households having private washroom,Density of retail store,Per capita income,Gender Ratio,Domestic Violence %,Internet Penetration %,Police to Population Ratio per 1000,Number of Kirana Shops,Number of Pharmacies,Number of Liquor Stores,Estimates of Alcoholism % in Population,% Unemployed(55%),Age Group Children %,Literacy Rate,Slum percentage,Agriculture and Food,Manufacturing,Mining,Electricity Gas Water,Construction,Trade Hotels Restaurants,Transport Storage Communication,Financing Real Estate Business Services,Community Social Public Admin,Rural,Semi Urban,Urban
429,Bengaluru,0.6,48890.16,81483.6,0.03,0.0,0.0,1.0,10.0,10864.0,9442.0,7315.0,7315.0,3564.0,3.477182321,76771.13257,0.963,0.0395,0.7105575326,1.130976,17.0,22.0,6.0,0.19,0.3,0.11,0.857,0.25,0.004912862918064285,0.07504352206963813,6.785875183076269e-05,0.006520414144728121,0.02867193723470666,0.07328117815652417,0.02853550470000953,0.1723680339777341,0.004353593320633795,0,0,0
430,Bengaluru,0.7,49080.0,70114.28571,0.1,0.0,2.0,1.0,8.0,10907.0,9275.0,6647.0,6647.0,4695.0,4.074979625,5918.640728,0.953,0.0395,0.7105575326,1.130976,20.0,22.0,6.0,0.19,0.3,0.11,0.825,0.25,0.004931939515407499,0.07533491531174862,6.812224668223282e-05,0.006545732847330754,0.02878327007887483,0.07356572823492921,0.02864630777801644,0.173037337321604,0.004370498279750089,0,0,0
431,Bengaluru,1.7,42416.29,24950.75882,0.08,1.0,3.0,1.0,3.0,9426.0,8192.0,6347.0,6347.0,3093.0,11.55216545,88488.47824,0.998,0.0395,0.7105575326,1.130976,49.0,19.0,5.0,0.19,0.3,0.11,0.857,0.25,0.004262318189649224,0.06510651212283149,5.887312491289987e-05,0.005657002907801692,0.02487529606385244,0.06357753184339741,0.02475692946498779,0.1495436406002644,0.003777105184971087,0,0,0
432,Bengaluru,3.6,54818.0,15227.22222,0.36,0.0,4.0,2.0,2.0,12182.0,10360.0,7424.0,7424.0,5244.0,18.97187055,5299.115016,0.972,0.0395,0.7105575326,1.130976,104.0,24.0,7.0,0.19,0.3,0.11,0.78,0.25,0.005508538312053959,0.0841424080594832,7.60864979345281e-05,0.007311002103198397,0.03214835572909047,0.08216638325962407,0.0319953810060168,0.1932673340932291,0.004881458327207424,0,0,0
433,Bengaluru,2.1,51820.39,24676.37619,0.32,1.0,0.0,2.0,3.0,11516.0,9793.0,7018.0,7018.0,4958.0,11.7714282,5605.648413,1.016,0.0395,0.7105575326,1.130976,61.0,23.0,6.0,0.19,0.3,0.11,0.845,0.25,0.005207315182249951,0.07954125289469813,7.192586370720275e-05,0.006911214934484314,0.0303903887726696,0.07767328296185906,0.03024577915885992,0.1826989059610243,0.004614525781397284,0,0,0
434,Bengaluru,5.7,83881.0,14715.96491,0.11,0.0,3.0,4.0,2.0,18640.0,16200.0,12550.0,12550.0,6116.0,19.670724,44746.16367,0.914,0.0395,0.7105575326,1.130976,165.0,37.0,10.0,0.19,0.3,0.11,0.799,0.25,0.008429014231701231,0.1287524048749956,0.0001164254721669188,0.0111870948852272,0.04919253214111857,0.1257287459265301,0.04895845441580677,0.2957323735100543,0.007469473639032544,0,0,0
435,Bengaluru,6.8,73007.2,10736.35294,0.13,1.0,6.0,5.0,1.0,16224.0,13797.0,9887.0,9887.0,6984.0,26.98363997,3978.879987,0.778,0.0395,0.7105575326,1.130976,197.0,32.0,9.0,0.19,0.3,0.11,0.762,0.25,0.007336330370604285,0.1120617609850834,0.0001013328135285067,0.009736870968452443,0.04281552476166321,0.10943006997541,0.04261179138572129,0.2573955071985697,0.006501178525048302,0,0,0
436,Bengaluru,11.0,64595.0,5872.272727,0.19,0.0,7.0,4.0,1.0,14354.0,12207.0,8747.0,8747.0,6179.0,50.31349176,4497.049105,0.862,0.0395,0.7105575326,1.130976,325.0,29.0,8.0,0.19,0.3,0.11,0.78,0.25,0.006491007192293142,0.09914952841406686,8.965681590136165e-05,0.008614947295707623,0.03788213795323797,0.09682107203209561,0.03770187960311678,0.2277373024508763,0.005752085093326346,0,0,0
437,Bengaluru,13.0,74367.88,5720.606154,0.11,6.0,2.0,1.0,1.0,16526.0,14054.0,10071.0,10071.0,7114.0,49.08032877,3906.079976,0.916,0.0395,0.7105575326,1.130976,365.0,33.0,9.0,0.19,0.3,0.11,0.764,0.25,0.007473062062939753,0.1141503248108045,0.0001032214153747899,0.009918343009420374,0.04361350397785969,0.1114695853603877,0.04340597349793384,0.2621927452618698,0.006622344979801571,0,0,0
438,Bengaluru,12.0,92732.0,7727.666667,0.09,0.0,0.0,2.0,1.0,20607.0,17524.0,12558.0,12558.0,8871.0,37.5274986,3132.542024,0.918,0.0395,0.7105575326,1.130976,348.0,41.0,11.0,0.19,0.3,0.11,0.777,0.25,0.009318431441376696,0.1423381696554416,0.0001287105171014021,0.01236754071716943,0.05438325592816261,0.1389954586528414,0.05412447866485371,0.3269376194887322,0.008257641533777208,0,0,0
439,Bengaluru,3.1,58498.73,18870.55806,0.14,0.0,6.0,1.0,2.0,13000.0,11055.0,7922.0,7922.0,5597.0,15.38494938,4965.695613,0.763,0.0395,0.7105575326,1.130976,90.0,26.0,7.0,0.19,0.3,0.11,0.7979999999999999,0.25,0.00587840664401292,0.08979211227373367,8.11952916800598e-05,0.007801896057215426,0.03430694264183328,0.08768340817580482,0.03414369649965533,0.2062441824754571,0.005209221655105236,0,0,0
440,Bengaluru,6.8,58691.0,8631.029412,0.17,0.0,3.0,1.0,1.0,13042.0,11335.0,8781.0,8781.0,4279.0,33.56562335,63951.08202,0.908,0.0395,0.7105575326,1.130976,197.0,26.0,7.0,0.19,0.3,0.11,0.789,0.25,0.005897727426625541,0.09008723542302033,8.146215933225198e-05,0.007827538845613068,0.03441970057455669,0.08797160056716036,0.03425591788507666,0.2069220530713582,0.005226343001972545,0,0,0
441,Bengaluru,1.9,56267.22,29614.32632,0.24,0.0,4.0,1.0,4.0,12504.0,10633.0,7620.0,7620.0,5383.0,9.77478539,5162.63087,0.969,0.0395,0.7105575326,1.130976,55.0,25.0,7.0,0.19,0.3,0.11,0.805,0.25,0.005654167191119135,0.08636687558124548,7.809799186967124e-05,0.007504282603544948,0.03299825977684326,0.0843386107386914,0.03284124087068789,0.1983767303848594,0.005010509132361855,0,0,0
442,Bengaluru,0.9,49676.0,55195.55556,0.11,0.0,0.0,1.0,7.0,11039.0,9388.0,6727.0,6727.0,4752.0,5.233915774,5847.630384,0.989,0.0395,0.7105575326,1.130976,26.0,22.0,6.0,0.19,0.3,0.11,0.845,0.25,0.00499183022345931,0.07624974028171198,6.89494850486267e-05,0.006625220556723769,0.02913279797143818,0.0744590691890453,0.02899417247719528,0.1751386057210269,0.004423571160245832,0,0,0
443,Bengaluru,1.7,51617.39,30363.17059,0.24,0.0,4.0,1.0,4.0,11471.0,9755.0,6990.0,6990.0,4938.0,9.492924768,5627.694212,0.788,0.0395,0.7105575326,1.130976,49.0,23.0,6.0,0.19,0.3,0.11,0.85,0.25,0.005186916165916868,0.07922965982606966,7.16441029884478e-05,0.006884141100580317,0.03027133816496766,0.077369007435541,0.03012729504152216,0.1819832054826974,0.004596448944584137,0,0,0
444,Bengaluru,0.8,48053.0,60066.25,0.06,0.0,2.0,1.0,7.0,10678.0,9081.0,6507.0,6507.0,4597.0,4.786381704,6045.135308,0.982,0.0395,0.7105575326,1.130976,23.0,21.0,6.0,0.19,0.3,0.11,0.8270000000000001,0.25,0.004828738580559832,0.07375853067390904,6.669678728242327e-05,0.006408763254131719,0.02818097956601818,0.0720263638727191,0.02804688320409584,0.1694165275125313,0.004279045514197861,0,0,0
445,Bengaluru,0.4,55171.33,137928.325,0.06,1.0,3.0,1.0,16.0,12260.0,10426.0,7471.0,7471.0,5278.0,2.175042726,5265.178254,0.941,0.0395,0.7105575326,1.130976,12.0,24.0,7.0,0.19,0.3,0.11,0.785,0.25,0.005544043654127694,0.08468474884243145,7.657691426338372e-05,0.007358125244741742,0.03235556829667338,0.08269598755378152,0.03220160757340081,0.1945130407435112,0.004912921818592594,0,0,0
446,Bengaluru,3.1,33538.0,10818.70968,0.12,2.0,7.0,1.0,1.0,7453.0,6338.0,4542.0,4542.0,3209.0,26.83523168,8661.425456,1.067,0.0395,0.7105575326,1.130976,90.0,15.0,4.0,0.19,0.3,0.11,0.871,0.25,0.003370158668861791,0.05147885879636155,4.655020189952576e-05,0.004472917445676016,0.01966856788723113,0.05026991429386829,0.01957497698164457,0.118242180503096,0.002986507157829228,0,0,0
447,Bengaluru,1.9,45906.97,24161.56316,0.2,0.0,6.0,1.0,3.0,10202.0,8676.0,6217.0,6217.0,4392.0,11.98075151,6327.72947,0.803,0.0395,0.7105575326,1.130976,55.0,20.0,6.0,0.19,0.3,0.11,0.815,0.25,0.004613088821834283,0.07046450075731427,6.37181323303558e-05,0.006122550151801702,0.02692242697662601,0.06880969191338729,0.02679431931084285,0.1618504452588173,0.004087944853576588,0,0,0
448,Bengaluru,1.3,55409.0,42622.30769,0.43,0.0,3.0,1.0,5.0,12313.0,10471.0,7504.0,7504.0,5301.0,6.858091646,5242.593928,0.952,0.0395,0.7105575326,1.130976,38.0,24.0,7.0,0.19,0.3,0.11,0.74,0.25,0.005567926581279832,0.08504955832332271,7.690679638174081e-05,0.007389822969391805,0.03249495134067594,0.08305222974264857,0.03234032737718241,0.1953509744020529,0.004934085965417129,0,0,0
449,Bengaluru,0.8,56059.81,70074.7625,0.17,0.0,3.0,1.0,8.0,12458.0,10594.0,7592.0,7592.0,5363.0,4.102760962,5181.731564,0.956,0.0395,0.7105575326,1.130976,23.0,25.0,7.0,0.19,0.3,0.11,0.758,0.25,0.005633325023741574,0.08604851342181577,7.78101101421985e-05,0.007476620613938898,0.03287662289731882,0.08402772508887055,0.03272018278804245,0.197645481930624,0.004992039591852421,0,0,0
450,Bengaluru,0.4,52510.0,131275.0,0.31,0.0,3.0,1.0,16.0,11669.0,9923.0,7111.0,7111.0,5024.0,2.285278994,5532.029841,0.967,0.0395,0.7105575326,1.130976,12.0,23.0,6.0,0.19,0.3,0.11,0.797,0.25,0.005276612550000974,0.0805997637127123,7.288303124050623e-05,0.00700318728226035,0.03079481482970084,0.07870693540375169,0.03064828079510275,0.1851302074726452,0.004675934487972233,0,0,0
451,Bengaluru,0.6,48415.02,80691.7,0.06,0.0,4.0,1.0,10.0,10759.0,9149.0,6557.0,6557.0,4632.0,3.511307028,5999.933222,0.955,0.0395,0.7105575326,1.130976,17.0,21.0,6.0,0.19,0.3,0.11,0.825,0.25,0.004865117161313047,0.07431421009610055,6.719926519081572e-05,0.006457045369155978,0.02839328843794063,0.0725689935576337,0.02825818182556685,0.1706928717842747,0.004311282836676165,0,0,0
452,Bengaluru,0.9,48633.0,54036.66667,0.07,0.0,1.0,1.0,6.0,10807.0,9190.0,6586.0,6586.0,4652.0,5.346164127,5973.040671,0.95,0.0395,0.7105575326,1.130976,26.0,21.0,6.0,0.19,0.3,0.11,0.831,0.25,0.004887021484368641,0.07464879658427608,6.750181790743742e-05,0.006486117065285994,0.02852112415945231,0.07289572251934213,0.0283854092536323,0.1714613860220368,0.004330693619378281,0,0,0
453,Bengaluru,0.8,44619.84,55774.8,0.06,0.0,1.0,1.0,7.0,9916.0,8433.0,6043.0,6043.0,4269.0,5.154657659,6510.262855,0.961,0.0395,0.7105575326,1.130976,23.0,20.0,6.0,0.19,0.3,0.11,0.838,0.25,0.004483748004628365,0.06848883185867508,6.193161669522737e-05,0.005950887374299973,0.02616758161361414,0.06688042019816673,0.02604306580370515,0.1573125164082314,0.003973327912850942,0,0,0
454,Bengaluru,0.9,44175.0,49083.33333,0.08,0.0,2.0,1.0,6.0,9817.0,8348.0,5982.0,5982.0,4226.0,5.885681947,6575.82087,0.914,0.0395,0.7105575326,1.130976,26.0,20.0,5.0,0.19,0.3,0.11,0.826,0.25,0.004439047027162311,0.06780602860424806,6.131418596551824e-05,0.005891559668517443,0.02590670243957407,0.06621365209409123,0.02578342799702274,0.1557441804438031,0.003933715597146703,0,0,0
455,Bengaluru,1.0,74863.6,74863.6,0.04,0.0,3.0,1.0,9.0,16636.0,14458.0,11201.0,11201.0,5458.0,3.873711657,50135.88653,0.876,0.0395,0.7105575326,1.130976,29.0,33.0,9.0,0.19,0.3,0.11,0.779,0.25,0.007522875857898551,0.1149112258747478,0.0001039094667220865,0.009984456511602093,0.04390422204313068,0.1122126172022911,0.04369530821047904,0.2639404646762354,0.006666488081008533,0,0,0
456,Bengaluru,1.7,78692.0,46289.41176,0.04,0.0,2.0,1.0,5.0,17487.0,14782.0,10882.0,10882.0,5528.0,6.226808316,12361.84971,0.866,0.0395,0.7105575326,1.130976,49.0,35.0,10.0,0.19,0.3,0.11,0.7929999999999999,0.25,0.007907583218142765,0.1207875948596602,0.0001092232240407145,0.01049504501267628,0.0461494109422742,0.1179509838276905,0.04592981360366075,0.2774379410862196,0.007007401194582193,0,0,0
457,Bengaluru,0.8,39530.18,49412.725,0.1,0.0,1.0,1.0,6.0,8784.0,7425.0,5466.0,5466.0,2777.0,5.818339304,24608.50614,0.939,0.0395,0.7105575326,1.130976,23.0,17.0,5.0,0.19,0.3,0.11,0.8340000000000001,0.25,0.003972299445663635,0.06067650290460837,5.486725088331431e-05,0.005272086342438819,0.02318271897323831,0.05925155825097461,0.02307240633252627,0.1393683188884214,0.003520101542139596,0,0,0
458,Bengaluru,0.8,41682.0,52102.5,0.11,0.0,1.0,1.0,6.0,9263.0,7830.0,5764.0,5764.0,2928.0,5.517969387,23338.09984,0.94,0.0395,0.7105575326,1.130976,23.0,18.0,5.0,0.19,0.3,0.11,0.821,0.25,0.004188531028549621,0.06397942013089457,5.785394226179358e-05,0.005559071649193979,0.02444466714400286,0.06247690880783046,0.0243283496496186,0.1469548144710492,0.003711717793328101,0,0,0
459,Bengaluru,1.0,35570.25,35570.25,0.09,0.0,1.0,1.0,4.0,7905.0,6682.0,4919.0,4919.0,2499.0,8.152880567,27348.09784,0.932,0.0395,0.7105575326,1.130976,29.0,16.0,4.0,0.19,0.3,0.11,0.8390000000000001,0.25,0.003574374929664295,0.05459824310040191,4.937093205070685e-05,0.004743955864155803,0.02086039349069066,0.05331604206904016,0.02076113140262814,0.125407117927135,0.003167475884989418,0,0,0
460,Bengaluru,0.8,53598.0,66997.5,0.03,0.0,1.0,1.0,8.0,11911.0,10129.0,7259.0,7259.0,5128.0,4.291204896,5419.733702,0.912,0.0395,0.7105575326,1.130976,23.0,24.0,7.0,0.19,0.3,0.11,0.851,0.25,0.005385943238525084,0.08226977976526287,7.439315765432589e-05,0.007148292362494577,0.03143287917048763,0.08033773231327905,0.03128330897078493,0.1889660799870279,0.004772819209414125,0,0,0
461,Bengaluru,1.1,49816.89,45288.08182,0.05,0.0,4.0,2.0,5.0,11070.0,9414.0,6746.0,6746.0,4766.0,6.42352423,5831.092365,0.961,0.0395,0.7105575326,1.130976,32.0,22.0,6.0,0.19,0.3,0.11,0.862,0.25,0.005005987944696591,0.07646599815086993,6.914503809131332e-05,0.006644010864402262,0.0292154237848329,0.0746702483954638,0.02907640512395251,0.1756353300579307,0.004436117197381815,0,0,0
462,Bengaluru,0.7,48939.0,69912.85714,0.01,0.0,2.0,1.0,8.0,10875.0,9248.0,6627.0,6627.0,4682.0,4.086720203,5935.693148,0.888,0.0395,0.7105575326,1.130976,20.0,22.0,6.0,0.19,0.3,0.11,0.8270000000000001,0.25,0.004917770740516047,0.07511848859905593,6.792654096132421e-05,0.00652692786910187,0.02870057975529859,0.07335438415014671,0.02856401092804291,0.1725402251667069,0.004357942447283814,0,0,0
463,Bengaluru,4.4,40458.38,9195.086364,0.07,1.0,6.0,1.0,1.0,8991.0,7646.0,5479.0,5479.0,3871.0,31.63745063,7179.894176,0.965,0.0395,0.7105575326,1.130976,128.0,18.0,5.0,0.19,0.3,0.11,0.841,0.25,0.004065572189310768,0.06210123534944059,5.615557748010422e-05,0.005395879114013644,0.02372706761397204,0.06064283186441514,0.02361416474490514,0.1426407976272542,0.003602756320119711,0,0,0
464,Bengaluru,4.0,33803.0,8450.75,0.14,0.0,1.0,1.0,1.0,7512.0,6388.0,4578.0,4578.0,3234.0,34.31648079,8593.523857,0.996,0.0395,0.7105575326,1.130976,116.0,15.0,4.0,0.19,0.3,0.11,0.875,0.25,0.003396787926636505,0.05188561822092581,4.691801761612706e-05,0.004508260135255124,0.0198239787790588,0.05066712126172193,0.01972964836634657,0.1191764693048529,0.003010104998989248,0,0,0
465,Bengaluru,1.7,45068.5,26510.88235,0.2,1.0,3.0,4.0,3.0,10015.0,8517.0,6103.0,6103.0,4311.0,10.87233877,6445.452743,0.977,0.0395,0.7105575326,1.130976,49.0,20.0,6.0,0.19,0.3,0.11,0.8420000000000001,0.25,0.004528832845357434,0.06917749858858073,6.255434952319092e-05,0.006010724548287003,0.02643070105032132,0.06755291407815621,0.02630493321298968,0.1588943202338775,0.004013280393661714,0,0,0
466,Bengaluru,2.1,56019.0,26675.71429,0.12,0.0,2.0,1.0,3.0,12449.0,10587.0,7586.0,7586.0,5359.0,10.88916261,5185.50647,0.906,0.0395,0.7105575326,1.130976,61.0,25.0,7.0,0.19,0.3,0.11,0.83,0.25,0.005629224118044268,0.08598587247043288,7.775346652184191e-05,0.007471177839743716,0.03285268961997737,0.08396655521582111,0.03269636339479835,0.1975016014551535,0.004988405524313779,0,0,0
467,Bengaluru,11.0,54303.44,4936.676364,0.31,0.0,3.0,1.0,1.0,12067.0,10262.0,7354.0,7354.0,5195.0,58.74397644,5349.327537,0.736,0.0395,0.7105575326,1.130976,319.0,24.0,7.0,0.19,0.3,0.11,0.87,0.25,0.005456831327599027,0.08335258870286516,7.537229697175693e-05,0.007242375935840563,0.03184658882909484,0.0813951122506476,0.0316950500335177,0.1914531920334858,0.004835637553066671,0,0,0
468,Bengaluru,0.8,54478.0,68097.5,0.29,0.0,1.0,1.0,8.0,12106.0,10295.0,7377.0,7377.0,5212.0,4.221887734,5332.187065,0.983,0.0395,0.7105575326,1.130976,23.0,24.0,7.0,0.19,0.3,0.11,0.8059999999999999,0.25,0.005474372471890174,0.08362052804306115,7.561458343020946e-05,0.007265656765625202,0.0319489606225946,0.08165675922539678,0.03179693470111613,0.1920686239324846,0.004851181851756834,0,0,0
469,Bengaluru,0.5,71393.51,142787.02,0.18,0.0,7.0,1.0,17.0,15865.0,13492.0,9668.0,9668.0,6830.0,2.101031312,4068.813635,0.917,0.0395,0.7105575326,1.130976,15.0,31.0,9.0,0.19,0.3,0.11,0.743,0.25,0.007174174268798704,0.1095848416800831,9.909303789181858e-05,0.009521655327898058,0.04186916626342402,0.1070113193642563,0.04166993603938252,0.2517062524947699,0.006357481920136935,0,0,0
470,Bengaluru,2.7,61880.0,22918.51852,0.15,0.0,2.0,1.0,3.0,13751.0,11694.0,8380.0,8380.0,5920.0,12.60504202,4694.358225,0.893,0.0395,0.7105575326,1.130976,78.0,27.0,8.0,0.19,0.3,0.11,0.816,0.25,0.006218182909808803,0.09498216298881426,8.588843978599363e-05,0.00825285143832166,0.03628990938224887,0.09275157422936876,0.03611722749192454,0.2181652492555186,0.005510318532007651,0,0,0
471,Bengaluru,1.0,42341.26,42341.26,0.38,2.0,1.0,1.0,5.0,9409.0,7953.0,5855.0,5855.0,2974.0,6.849111245,22974.72199,0.992,0.0395,0.7105575326,1.130976,29.0,19.0,5.0,0.19,0.3,0.11,0.669,0.25,0.004254778592627199,0.06499134548273694,5.876898448566744e-05,0.005646996258748407,0.02483129425549837,0.0634650698101972,0.02471313703482103,0.149279113472733,0.003770423879226799,0,0,0
472,Bengaluru,1.1,39802.0,36183.63636,0.07,0.0,1.0,1.0,4.0,8845.0,7477.0,5504.0,5504.0,2796.0,8.039796995,24440.44715,0.913,0.0395,0.7105575326,1.130976,32.0,18.0,5.0,0.19,0.3,0.11,0.7929999999999999,0.25,0.003999614029996929,0.06109373062832554,5.524453264967871e-05,0.00530833860614219,0.0233421294963198,0.05965898767739715,0.02323105831663835,0.1403266524057555,0.003544306693777772,0,0,0
473,Bengaluru,0.8,54933.02,68666.275,0.15,0.0,2.0,1.0,8.0,12207.0,10381.0,7439.0,7439.0,5255.0,4.186917086,5288.019609,0.944,0.0395,0.7105575326,1.130976,23.0,24.0,7.0,0.19,0.3,0.11,0.764,0.25,0.005520096414805836,0.08431895699915633,7.624614383537142e-05,0.007326342164162128,0.03221580992070563,0.08233878607261472,0.03206251422363349,0.1936728506893728,0.004891700680755445,0,0,0
474,Bengaluru,0.8,54910.0,68637.5,0.12,0.0,3.451776649746193,1.0,8.0,12202.0,10377.0,7436.0,7436.0,5253.0,4.188672373,5290.236513,0.95,0.0395,0.7105575326,1.130976,23.0,24.0,7.0,0.19,0.3,0.11,0.7829999999999999,0.25,0.005517783186451218,0.08428362265216212,7.621419244746138e-05,0.007323272018071145,0.03220230969908348,0.0823042815277091,0.03204907824146052,0.1935916909602541,0.004889650785270525,0,0,0
475,Bengaluru,0.4,58887.07,147217.675,0.03,0.0,1.0,1.0,17.0,13086.0,11062.0,8143.0,8143.0,4136.0,2.03779879,16519.39343,0.965,0.0395,0.7105575326,1.130976,12.0,26.0,7.0,0.19,0.3,0.11,0.718,0.25,0.005917430062745873,0.09038819134896113,8.173430132302186e-05,0.00785368843484241,0.0345346870408233,0.0882654887565455,0.03437035719978807,0.2076133210161146,0.005243802732977244,0,0,0
476,Bengaluru,0.7,59287.0,84695.71429,0.05,0.0,1.0,1.0,10.0,13175.0,11137.0,8199.0,8199.0,4165.0,3.373420817,16407.9592,0.929,0.0395,0.7105575326,1.130976,20.0,26.0,7.0,0.19,0.3,0.11,0.8270000000000001,0.25,0.005957618134677351,0.0910020603929837,8.228939769864585e-05,0.00790702655500608,0.03476922846712005,0.08886494152127646,0.03460378258425551,0.209023321470781,0.005279415882468288,0,0,0
477,Bengaluru,0.9,54937.44,61041.6,0.13,0.0,1.0,1.0,7.0,12208.0,10319.0,7597.0,7597.0,3859.0,4.732655908,17707.02598,0.971,0.0395,0.7105575326,1.130976,26.0,24.0,7.0,0.19,0.3,0.11,0.78,0.25,0.005520540570727967,0.08432574143936983,7.625227872392758e-05,0.007326931653550582,0.03221840205709008,0.0823454111850597,0.03206509402559721,0.1936884339214625,0.004892094274936303,0,0,0
478,Bengaluru,0.7,31121.0,44458.57143,0.04,0.0,0.0,1.0,5.0,6916.0,5846.0,4304.0,4304.0,2186.0,6.426528711,31257.9505,0.953,0.0395,0.7105575326,1.130976,20.0,14.0,4.0,0.19,0.3,0.11,0.8690000000000001,0.25,0.003127279740403357,0.04776890585609064,4.319544496735469e-05,0.004150565442986562,0.01825110326252371,0.04664708696819951,0.01816425722004176,0.1097207615074498,0.002771277036758405,0,0,0
479,Bengaluru,0.8,43128.25,53910.3125,0.05,0.0,2.0,1.0,6.0,9584.0,8101.0,5964.0,5964.0,3030.0,5.332931431,22555.48689,0.926,0.0395,0.7105575326,1.130976,23.0,19.0,5.0,0.19,0.3,0.11,0.84,0.25,0.00433386145895219,0.06619932887721927,5.986131388494311e-05,0.005751956044679964,0.0252928294168548,0.06464468457106938,0.02517247602744982,0.1520537396768636,0.003840504124564625,0,0,0
480,Bengaluru,1.0,64282.0,64282.0,0.05,0.0,3.0,4.0,8.0,14285.0,12075.0,8890.0,8890.0,4515.0,4.511371768,15132.98711,0.933,0.0395,0.7105575326,1.130976,29.0,28.0,8.0,0.19,0.3,0.11,0.78,0.25,0.006459554521789423,0.09866909181071362,8.922237696062125e-05,0.008573202911412298,0.03769857716402265,0.09635191814176282,0.03751919226948762,0.2266337839793673,0.005724212926220359,0,0,0
481,Bengaluru,1.6,52632.38,32895.2375,0.08,0.0,8.0,3.0,4.0,11696.0,9887.0,7278.0,7278.0,3697.0,8.739866979,18482.51357,0.962,0.0395,0.7105575326,1.130976,46.0,23.0,7.0,0.19,0.3,0.11,0.7440000000000001,0.25,0.005288910242704632,0.08078760981979974,7.305289270238423e-05,0.007019508936413901,0.03086658533891544,0.07889037007818915,0.03071970979155494,0.1855616726181508,0.004686832238165302,0,0,0
482,Bengaluru,12.0,100154.0,8346.166667,0.11,1.0,9.0,1.0,1.0,22256.0,19178.0,15946.0,15946.0,9383.0,34.44695169,16485.88639,0.926,0.0395,0.7105575326,1.130976,345.0,44.0,12.0,0.19,0.3,0.11,0.7979999999999999,0.25,0.01006425163459907,0.1537305034256901,0.0001390121331339109,0.01335740276266431,0.05873593381172838,0.1501202515411797,0.05845644476771511,0.3531047571741631,0.008918559183172177,0,0,0
483,Bengaluru,8.7,85610.73,9840.313793,0.13,0.0,4.0,1.0,1.0,19025.0,16535.0,12810.0,12810.0,6242.0,29.43556257,43842.08562,0.936,0.0395,0.7105575326,1.130976,252.0,38.0,11.0,0.19,0.3,0.11,0.745,0.25,0.008602830933779181,0.1314074387597183,0.0001188263094479631,0.01141778662275804,0.05020694301629241,0.1283214282227771,0.04996803831867695,0.3018307409404801,0.007623503426918283,0,0,0
484,Bengaluru,2.1,62894.0,29949.52381,0.12,0.0,2.0,1.0,4.0,13976.0,11814.0,8697.0,8697.0,4418.0,9.698858397,15466.95515,0.94,0.0395,0.7105575326,1.130976,61.0,28.0,8.0,0.19,0.3,0.11,0.7,0.25,0.006320077503709031,0.0965385933907318,8.729585539593218e-05,0.008388087239201722,0.03688457596456303,0.09427145296674078,0.0367090644130107,0.2217402260290334,0.005600613667616179,0,0,0
485,Bengaluru,1.4,61027.38,43590.98571,0.05,0.0,0.0,1.0,5.0,13562.0,11464.0,8440.0,8440.0,4287.0,6.718295952,15940.03671,0.934,0.0395,0.7105575326,1.130976,41.0,27.0,8.0,0.19,0.3,0.11,0.8340000000000001,0.25,0.00613250503145455,0.09367344140175023,8.47050170075461e-05,0.008139138668552079,0.03578988510077678,0.09147358704094853,0.0356195825257939,0.2151592367341831,0.005434394036423289,0,0,0
